cve,rank,reports_submitted_count,epss
CVE-2021-33699,900,4,0.00074
CVE-2021-33699,900,4,0.00074
CVE-2021-33707,749,6,0.00247
CVE-2021-3374,1098,3,0.00235
CVE-2021-33768,2215,1,0.00043
CVE-2021-33768,2215,1,0.00043
CVE-2021-33829,1416,2,0.0054
CVE-2021-33829,1416,2,0.0054
CVE-2021-34254,2215,1,0.00078
CVE-2021-34254,2215,1,0.00078
CVE-2021-34370,2215,1,0.0021
CVE-2021-34370,2215,1,0.0021
CVE-2021-34370,2215,1,0.0021
CVE-2021-34422,2215,1,0.00398
CVE-2021-34429,246,89,0.48917
CVE-2021-34473,368,26,0.97303
CVE-2021-3450,2215,1,0.00231
CVE-2021-3450,2215,1,0.00231
CVE-2021-34523,499,13,0.85862
CVE-2021-34621,631,8,0.77274
CVE-2021-34684,2215,1,0.00586
CVE-2021-34798,1416,2,0.00545
CVE-2021-34805,810,5,0.17035
CVE-2021-3493,2215,1,0.00588
CVE-2021-35042,2215,1,0.00255
CVE-2021-35237,900,3,0.00084
CVE-2021-35243,1416,2,0.00079
CVE-2021-35243,1416,2,0.00079
CVE-2021-35243,1416,2,0.00079
CVE-2021-35464,324,37,0.97398
CVE-2021-35587,387,22,0.95373
CVE-2021-35616,2215,1,0.00054
CVE-2021-35616,2215,1,0.00054
CVE-2021-35616,2215,1,0.00054
CVE-2021-35984,2215,1,0.00094
CVE-2021-35984,2215,1,0.00094
CVE-2021-35987,2215,1,0.00071
CVE-2021-35988,2215,1,0.00071
CVE-2021-3603,2215,1,0.00344
CVE-2021-36032,2215,1,0.00142
CVE-2021-36032,2215,1,0.00142
CVE-2021-36160,334,32,0.00183
CVE-2021-3618,631,8,0.00122
CVE-2021-36214,2215,1,0.00078
CVE-2021-36214,2215,1,0.00078
CVE-2021-36214,2215,1,0.00078
CVE-2021-36214,2215,1,0.00078
CVE-2021-36215,2215,1,0.00084
CVE-2021-36301,2215,1,0.00213
CVE-2021-36301,2215,1,0.00213
CVE-2021-36368,447,1,0.00406
CVE-2021-36369,1098,3,0.00094
CVE-2021-36369,1098,3,0.00094
CVE-2021-3647,2215,1,0.00076
CVE-2021-3647,2215,1,0.00076
CVE-2021-3654,362,27,0.92607
CVE-2021-36580,382,20,0.00206
CVE-2021-36748,900,4,0.00445
CVE-2021-36766,2215,1,0.0134
CVE-2021-3737,2215,1,0.01559
CVE-2021-3749,810,5,0.01883
CVE-2021-37538,2215,1,0.01967
CVE-2021-37538,2215,1,0.01967
CVE-2021-37538,2215,1,0.01967
CVE-2021-37617,2215,1,0.00044
CVE-2021-37628,2215,1,0.00179
CVE-2021-37630,2215,1,0.001
CVE-2021-37695,593,2,0.00225
CVE-2021-37695,593,2,0.00225
CVE-2021-37699,274,3,0.00066
CVE-2021-37704,427,17,0.0062
CVE-2021-3781,517,12,0.00341
CVE-2021-37833,900,4,0.00303
CVE-2021-37862,2215,1,0.00078
CVE-2021-37863,2215,1,0.00085
CVE-2021-37863,2215,1,0.00085
CVE-2021-37863,2215,1,0.00085
CVE-2021-37865,2215,1,0.00081
CVE-2021-37975,2215,1,0.09026
CVE-2021-38003,1416,2,0.02062
CVE-2021-38003,1416,2,0.02062
CVE-2021-3814,2215,1,0.00123
CVE-2021-3814,2215,1,0.00123
CVE-2021-38159,631,8,0.00131
CVE-2021-38299,2215,1,0.00328
CVE-2021-38312,1416,2,0.00058
CVE-2021-38314,174,259,0.00201
CVE-2021-38540,1416,2,0.01902
CVE-2021-38560,182,1,0.00078
CVE-2021-38560,182,1,0.00078
CVE-2021-38647,2215,1,0.97461
CVE-2021-39123,1098,3,0.00214
CVE-2021-39165,1098,3,0.0536
CVE-2021-39178,1098,3,0.00066
CVE-2021-3918,2215,1,0.00467
CVE-2021-39201,631,8,0.00107
CVE-2021-39202,2215,1,0.00054
CVE-2021-39202,2215,1,0.00054
CVE-2021-39202,2215,1,0.00054
CVE-2021-39202,2215,1,0.00054
CVE-2021-39202,2215,1,0.00054
CVE-2021-39205,1416,2,0.00089
CVE-2021-39226,204,177,0.90974
CVE-2021-39275,2215,1,0.00648
CVE-2021-39320,1416,2,0.00228
CVE-2021-39327,2215,1,0.40016
CVE-2021-39341,1416,2,0.00176
CVE-2021-39341,1416,2,0.00176
CVE-2021-39433,900,4,0.00674
CVE-2021-39635,2215,1,0.00083
CVE-2021-39635,2215,1,0.00083
CVE-2021-39877,2215,1,0.00075
CVE-2021-39936,2215,1,0.00062
CVE-2021-40097,2215,1,0.00413
CVE-2021-40097,2215,1,0.00413
CVE-2021-40098,2215,1,0.00214
CVE-2021-40100,2215,1,0.00054
CVE-2021-40100,2215,1,0.00054
CVE-2021-40101,2215,1,0.00104
CVE-2021-40103,2215,1,0.00168
CVE-2021-40104,2215,1,0.00102
CVE-2021-40105,2215,1,0.00084
CVE-2021-40106,2215,1,0.00084
CVE-2021-40323,1098,3,0.03731
CVE-2021-40324,1098,3,0.00062
CVE-2021-40324,1098,3,0.00062
CVE-2021-4034,2215,1,0.00122
CVE-2021-40346,2215,1,0.01872
CVE-2021-40346,2215,1,0.01872
CVE-2021-40438,110,486,0.97057
CVE-2021-4044,2215,1,0.00199
CVE-2021-40699,749,6,0.00047
CVE-2021-40822,307,14,0.59087
CVE-2021-40868,749,6,0.00532
CVE-2021-40868,749,6,0.00532
CVE-2021-40870,593,9,0.93828
CVE-2021-40875,447,16,0.43581
CVE-2021-40996,900,4,0.00882
CVE-2021-40996,900,4,0.00882
CVE-2021-40997,900,4,0.00882
CVE-2021-41011,2215,1,0.00168
CVE-2021-41024,2215,1,0.00221
CVE-2021-4104,2215,1,0.15908
CVE-2021-41040,2215,1,0.00107
CVE-2021-41079,1416,2,0.00522
CVE-2021-41163,393,21,0.01384
CVE-2021-41164,593,2,0.00448
CVE-2021-41164,593,2,0.00448
CVE-2021-41165,593,2,0.00299
CVE-2021-41165,593,2,0.00299
CVE-2021-41174,37,101,0.95827
CVE-2021-41181,2215,1,0.00054
CVE-2021-41181,2215,1,0.00054
CVE-2021-41182,29,48,0.00279
CVE-2021-41183,34,45,0.00312
CVE-2021-41184,33,53,0.00454
CVE-2021-41192,534,11,0.00807
CVE-2021-41277,447,16,0.95082
CVE-2021-41348,2215,1,0.00043
CVE-2021-41348,2215,1,0.00043
CVE-2021-41349,199,224,0.95705
CVE-2021-41381,1098,3,0.3285
CVE-2021-41381,1098,3,0.3285
CVE-2021-41467,2215,1,0.0012
CVE-2021-41617,78,5,0.00054
CVE-2021-41773,427,17,0.97458
CVE-2021-41816,1416,2,0.01051
CVE-2021-41817,1416,2,0.0038
CVE-2021-41819,1416,2,0.00389
CVE-2021-41878,900,4,0.01333
CVE-2021-42012,2215,1,0.00045
CVE-2021-42013,1098,3,0.97434
CVE-2021-4206,2215,1,0.0007
CVE-2021-42063,115,195,0.00557
CVE-2021-42237,1098,3,0.97532
CVE-2021-42237,1098,3,0.97532
CVE-2021-42278,2215,1,0.0063
CVE-2021-42278,2215,1,0.0063
CVE-2021-42287,2215,1,0.0063
CVE-2021-42305,393,21,0.00146
CVE-2021-42321,2215,1,0.9654
CVE-2021-42321,2215,1,0.9654
CVE-2021-42340,517,12,0.02713
CVE-2021-42392,2215,1,0.48379
CVE-2021-42566,2215,1,0.00113
CVE-2021-42567,593,9,0.20408
CVE-2021-42574,2215,1,0.00278
CVE-2021-42574,2215,1,0.00278
CVE-2021-42574,2215,1,0.00278
CVE-2021-42697,295,56,0.03971
CVE-2021-43063,1416,2,0.00157
CVE-2021-43286,2215,1,0.00263
CVE-2021-43286,2215,1,0.00263
CVE-2021-43287,2215,1,0.45134
CVE-2021-43288,2215,1,0.00062
CVE-2021-43288,2215,1,0.00062
CVE-2021-43289,2215,1,0.00145
CVE-2021-43289,2215,1,0.00145
CVE-2021-43290,2215,1,0.00303
CVE-2021-43306,52,12,0.00086
CVE-2021-43446,1098,3,0.00079
CVE-2021-43447,1416,2,0.00084
CVE-2021-43447,1416,2,0.00084
CVE-2021-43448,1416,2,0.00078
CVE-2021-43449,1098,3,0.00107
CVE-2021-43798,307,45,0.97505
CVE-2021-43803,240,5,0.00281
CVE-2021-43832,685,7,0.00879
CVE-2021-43832,685,7,0.00879
CVE-2021-43905,447,1,0.04967
CVE-2021-43980,1416,1,0.00203
CVE-2021-43980,1416,1,0.00203
CVE-2021-44138,593,9,0.01422
CVE-2021-44223,1416,2,0.00816
CVE-2021-44223,1416,2,0.00816
CVE-2021-44223,1416,2,0.00816
CVE-2021-44224,2215,1,0.30749
CVE-2021-44227,2215,1,0.00112
CVE-2021-44228,116,663,0.97556
CVE-2021-44428,1416,2,0.01017
CVE-2021-44528,2215,1,0.00174
CVE-2021-44528,2215,1,0.00174
CVE-2021-44529,321,38,0.97216
CVE-2021-44532,2215,1,0.00444
CVE-2021-44532,2215,1,0.00444
CVE-2021-44533,2215,1,0.0038
CVE-2021-44708,2215,1,0.00522
CVE-2021-44709,2215,1,0.00522
CVE-2021-44740,2215,1,0.00062
CVE-2021-44741,2215,1,0.00062
CVE-2021-44790,2215,1,0.08808
CVE-2021-44790,2215,1,0.08808
CVE-2021-45046,685,7,0.97364
CVE-2021-45105,900,4,0.96524
CVE-2021-46379,415,18,0.00437
CVE-2021-46708,371,25,0.00109
CVE-2022-0150,499,13,0.001
CVE-2022-0165,499,13,0.001
CVE-2022-0169,334,32,0.01067
CVE-2022-0185,2215,1,0.0006
CVE-2022-0212,1416,2,0.00086
CVE-2022-0234,900,4,0.001
CVE-2022-0271,1416,2,0.00106
CVE-2022-0283,2215,1,0.00078
CVE-2022-0288,900,4,0.00106
CVE-2022-0371,2215,1,0.00054
CVE-2022-0371,2215,1,0.00054
CVE-2022-0381,749,6,0.00218
CVE-2022-0412,534,11,0.08313
CVE-2022-0434,1416,2,0.04032
CVE-2022-0441,1098,3,0.26732
CVE-2022-0540,368,26,0.2282
CVE-2022-0573,2215,1,0.00311
CVE-2022-0573,2215,1,0.00311
CVE-2022-0591,257,75,0.03494
CVE-2022-0594,2215,1,0.00188
CVE-2022-0594,2215,1,0.00188
CVE-2022-0594,2215,1,0.00188
CVE-2022-0595,362,27,0.00102
CVE-2022-0597,2215,1,0.00115
CVE-2022-0597,2215,1,0.00115
CVE-2022-0597,2215,1,0.00115
CVE-2022-0633,2215,1,0.00244
CVE-2022-0653,167,8,0.00206
CVE-2022-0686,1098,3,0.00163
CVE-2022-0691,2215,1,0.00305
CVE-2022-0691,2215,1,0.00305
CVE-2022-0691,2215,1,0.00305
CVE-2022-0735,1416,2,0.03278
CVE-2022-0778,810,5,0.01342
CVE-2022-0915,2215,1,0.00044
CVE-2022-0915,2215,1,0.00044
CVE-2022-0916,2215,1,0.00075
CVE-2022-0916,2215,1,0.00075
CVE-2022-0916,2215,1,0.00075
CVE-2022-0952,24,1,0.45286
CVE-2022-0959,474,15,0.00063
CVE-2022-1002,2215,1,0.00058
CVE-2022-1020,2215,1,0.0323
CVE-2022-1040,2215,1,0.9741
CVE-2022-1162,1416,2,0.2956
CVE-2022-1267,2215,1,0.00095
CVE-2022-1352,2215,1,0.00089
CVE-2022-1364,214,13,0.02049
CVE-2022-1386,212,148,0.22187
CVE-2022-1388,593,9,0.97491
CVE-2022-1417,2215,1,0.00067
CVE-2022-1423,2215,1,0.00225
CVE-2022-1460,2215,1,0.00067
CVE-2022-1471,2215,1,0.03622
CVE-2022-1471,2215,1,0.03622
CVE-2022-1510,2215,1,0.00147
CVE-2022-1510,2215,1,0.00147
CVE-2022-1707,900,4,0.00252
CVE-2022-1724,1416,2,0.00106
CVE-2022-1724,1416,2,0.00106
CVE-2022-1724,1416,2,0.00106
CVE-2022-1783,2215,1,0.00065
CVE-2022-1948,2215,1,0.00068
CVE-2022-1948,2215,1,0.00068
CVE-2022-1961,2215,1,0.00096
CVE-2022-1970,2215,1,0.00043
CVE-2022-20013,2215,1,0.00042
CVE-2022-20014,2215,1,0.00042
CVE-2022-20015,2215,1,0.00042
CVE-2022-20015,2215,1,0.00042
CVE-2022-20016,2215,1,0.00042
CVE-2022-20017,2215,1,0.00042
CVE-2022-20018,2215,1,0.00042
CVE-2022-20025,2215,1,0.00042
CVE-2022-20026,2215,1,0.00042
CVE-2022-20027,2215,1,0.00042
CVE-2022-20028,2215,1,0.00042
CVE-2022-20028,2215,1,0.00042
CVE-2022-20029,2215,1,0.00042
CVE-2022-20030,2215,1,0.00042
CVE-2022-20032,2215,1,0.00042
CVE-2022-20033,2215,1,0.00042
CVE-2022-20034,2215,1,0.00048
CVE-2022-20035,2215,1,0.00042
CVE-2022-20036,2215,1,0.00042
CVE-2022-20038,2215,1,0.00042
CVE-2022-20038,2215,1,0.00042
CVE-2022-20041,2215,1,0.00042
CVE-2022-20041,2215,1,0.00042
CVE-2022-20041,2215,1,0.00042
CVE-2022-20042,2215,1,0.00042
CVE-2022-20042,2215,1,0.00042
CVE-2022-20043,2215,1,0.00042
CVE-2022-20044,2215,1,0.00042
CVE-2022-20045,2215,1,0.00042
CVE-2022-20048,2215,1,0.00042
CVE-2022-20048,2215,1,0.00042
CVE-2022-20050,2215,1,0.00042
CVE-2022-20052,2215,1,0.00043
CVE-2022-20056,2215,1,0.00048
CVE-2022-20058,2215,1,0.00048
CVE-2022-20058,2215,1,0.00048
CVE-2022-20063,2215,1,0.00042
CVE-2022-20064,2215,1,0.00042
CVE-2022-20065,2215,1,0.00042
CVE-2022-20066,2215,1,0.00042
CVE-2022-20066,2215,1,0.00042
CVE-2022-20067,2215,1,0.00042
CVE-2022-20067,2215,1,0.00042
CVE-2022-20068,2215,1,0.00042
CVE-2022-20068,2215,1,0.00042
CVE-2022-20068,2215,1,0.00042
CVE-2022-20069,2215,1,0.00048
CVE-2022-20075,2215,1,0.00043
CVE-2022-20075,2215,1,0.00043
CVE-2022-20075,2215,1,0.00043
CVE-2022-20077,2215,1,0.00042
CVE-2022-20078,2215,1,0.00042
CVE-2022-20078,2215,1,0.00042
CVE-2022-20079,2215,1,0.00042
CVE-2022-20080,2215,1,0.00042
CVE-2022-20080,2215,1,0.00042
CVE-2022-20080,2215,1,0.00042
CVE-2022-20085,2215,1,0.00042
CVE-2022-20087,2215,1,0.00042
CVE-2022-20087,2215,1,0.00042
CVE-2022-20089,2215,1,0.00042
CVE-2022-20092,2215,1,0.00042
CVE-2022-20094,2215,1,0.00042
CVE-2022-20095,2215,1,0.00042
CVE-2022-20095,2215,1,0.00042
CVE-2022-20096,2215,1,0.00042
CVE-2022-20097,2215,1,0.00042
CVE-2022-20098,2215,1,0.00042
CVE-2022-20101,2215,1,0.00046
CVE-2022-20101,2215,1,0.00046
CVE-2022-20102,2215,1,0.00042
CVE-2022-20102,2215,1,0.00042
CVE-2022-20103,2215,1,0.00042
CVE-2022-20104,2215,1,0.00042
CVE-2022-20104,2215,1,0.00042
CVE-2022-20109,2215,1,0.00042
CVE-2022-20109,2215,1,0.00042
CVE-2022-20111,2215,1,0.00048
CVE-2022-20216,2215,1,0.00109
CVE-2022-20217,2215,1,0.00072
CVE-2022-20236,2215,1,0.00081
CVE-2022-20385,2215,1,0.00109
CVE-2022-20386,2215,1,0.00109
CVE-2022-20386,2215,1,0.00109
CVE-2022-20388,2215,1,0.00109
CVE-2022-20389,2215,1,0.00109
CVE-2022-20389,2215,1,0.00109
CVE-2022-20389,2215,1,0.00109
CVE-2022-20390,2215,1,0.00109
CVE-2022-20391,2215,1,0.00109
CVE-2022-20430,2215,1,0.00044
CVE-2022-20431,2215,1,0.00044
CVE-2022-20432,2215,1,0.00044
CVE-2022-20434,2215,1,0.00044
CVE-2022-20434,2215,1,0.00044
CVE-2022-20436,2215,1,0.00044
CVE-2022-20436,2215,1,0.00044
CVE-2022-20438,2215,1,0.00044
CVE-2022-2068,1098,3,0.0932
CVE-2022-20713,312,44,0.00136
CVE-2022-2095,2215,1,0.00067
CVE-2022-20951,1098,3,0.00115
CVE-2022-20958,810,5,0.00208
CVE-2022-21371,294,57,0.96449
CVE-2022-21445,35,21,0.00705
CVE-2022-21497,1098,3,0.00167
CVE-2022-21497,1098,3,0.00167
CVE-2022-21500,113,28,0.93111
CVE-2022-21587,209,29,0.96975
CVE-2022-21658,2215,1,0.00088
CVE-2022-21658,2215,1,0.00088
CVE-2022-21661,810,5,0.93422
CVE-2022-21661,810,5,0.93422
CVE-2022-21662,403,20,0.00364
CVE-2022-21663,1416,2,0.00432
CVE-2022-21664,810,5,0.00467
CVE-2022-21703,499,13,0.00361
CVE-2022-21718,2215,1,0.00141
CVE-2022-21724,1098,3,0.0161
CVE-2022-21724,1098,3,0.0161
CVE-2022-21744,2215,1,0.00492
CVE-2022-21745,2215,1,0.00054
CVE-2022-21745,2215,1,0.00054
CVE-2022-21746,2215,1,0.00042
CVE-2022-21747,2215,1,0.00042
CVE-2022-21750,2215,1,0.00042
CVE-2022-21750,2215,1,0.00042
CVE-2022-21750,2215,1,0.00042
CVE-2022-21752,2215,1,0.00042
CVE-2022-21752,2215,1,0.00042
CVE-2022-21753,2215,1,0.00042
CVE-2022-21754,2215,1,0.00042
CVE-2022-21754,2215,1,0.00042
CVE-2022-21755,2215,1,0.00042
CVE-2022-21755,2215,1,0.00042
CVE-2022-21756,2215,1,0.00042
CVE-2022-21757,2215,1,0.00103
CVE-2022-21758,2215,1,0.00042
CVE-2022-21759,2215,1,0.00042
CVE-2022-21760,2215,1,0.00043
CVE-2022-21761,2215,1,0.00043
CVE-2022-21761,2215,1,0.00043
CVE-2022-21761,2215,1,0.00043
CVE-2022-21761,2215,1,0.00043
CVE-2022-21761,2215,1,0.00043
CVE-2022-21762,2215,1,0.00043
CVE-2022-21763,2215,1,0.00042
CVE-2022-21765,2215,1,0.00042
CVE-2022-21765,2215,1,0.00042
CVE-2022-21767,2215,1,0.00048
CVE-2022-21768,2215,1,0.00048
CVE-2022-21768,2215,1,0.00048
CVE-2022-21770,2215,1,0.00042
CVE-2022-21771,2215,1,0.00042
CVE-2022-21771,2215,1,0.00042
CVE-2022-21773,2215,1,0.00042
CVE-2022-21773,2215,1,0.00042
CVE-2022-21773,2215,1,0.00042
CVE-2022-21774,2215,1,0.00042
CVE-2022-21775,2215,1,0.00042
CVE-2022-21775,2215,1,0.00042
CVE-2022-21776,2215,1,0.00042
CVE-2022-21777,2215,1,0.00042
CVE-2022-21789,2215,1,0.00042
CVE-2022-21789,2215,1,0.00042
CVE-2022-21790,2215,1,0.00042
CVE-2022-21791,2215,1,0.00042
CVE-2022-21791,2215,1,0.00042
CVE-2022-21792,2215,1,0.00042
CVE-2022-21792,2215,1,0.00042
CVE-2022-21826,2215,1,0.00054
CVE-2022-21829,2215,1,0.00561
CVE-2022-21831,1098,3,0.04821
CVE-2022-21831,1098,3,0.04821
CVE-2022-2219,2215,1,0.00159
CVE-2022-22242,2215,1,0.54964
CVE-2022-22274,354,5,0.00405
CVE-2022-22454,2215,1,0.00044
CVE-2022-22454,2215,1,0.00044
CVE-2022-22477,2215,1,0.00063
CVE-2022-22536,685,7,0.96464
CVE-2022-22576,1416,2,0.00241
CVE-2022-22719,1416,2,0.31424
CVE-2022-22719,1416,2,0.31424
CVE-2022-22719,1416,2,0.31424
CVE-2022-22720,1416,2,0.00753
CVE-2022-22721,1416,2,0.00341
CVE-2022-2274,2215,1,0.02238
CVE-2022-22779,2215,1,0.00072
CVE-2022-22779,2215,1,0.00072
CVE-2022-22781,2215,1,0.00073
CVE-2022-22795,2215,1,0.00198
CVE-2022-22947,593,9,0.97488
CVE-2022-22954,295,56,0.973
CVE-2022-22965,593,9,0.97485
CVE-2022-22972,2215,1,0.56553
CVE-2022-23090,2215,1,0.00043
CVE-2022-23102,2215,1,0.00341
CVE-2022-23181,560,10,0.00043
CVE-2022-23181,560,10,0.00043
CVE-2022-23221,2215,1,0.02818
CVE-2022-23259,1416,2,0.00811
CVE-2022-23515,1416,2,0.00143
CVE-2022-23517,2215,1,0.00137
CVE-2022-23518,2215,1,0.0012
CVE-2022-23518,2215,1,0.0012
CVE-2022-23519,1416,2,0.00108
CVE-2022-23519,1416,2,0.00108
CVE-2022-23521,2215,1,0.01255
CVE-2022-23521,2215,1,0.01255
CVE-2022-23646,271,5,0.00118
CVE-2022-23657,2215,1,0.00495
CVE-2022-23732,2215,1,0.00186
CVE-2022-23734,2215,1,0.01182
CVE-2022-23739,2215,1,0.00215
CVE-2022-23741,2215,1,0.00283
CVE-2022-23741,2215,1,0.00283
CVE-2022-23943,1098,3,0.10438
CVE-2022-24086,631,8,0.22602
CVE-2022-2414,176,3,0.03563
CVE-2022-2421,2215,1,0.0021
CVE-2022-2421,2215,1,0.0021
CVE-2022-2421,2215,1,0.0021
CVE-2022-2421,2215,1,0.0021
CVE-2022-24288,2215,1,0.94699
CVE-2022-24423,2215,1,0.00186
CVE-2022-24434,2215,1,0.00236
CVE-2022-2461,1416,2,0.00642
CVE-2022-2461,1416,2,0.00642
CVE-2022-24697,2215,1,0.04127
CVE-2022-24713,2215,1,0.00357
CVE-2022-24713,2215,1,0.00357
CVE-2022-24713,2215,1,0.00357
CVE-2022-24713,2215,1,0.00357
CVE-2022-24716,2215,1,0.21543
CVE-2022-24728,560,3,0.00158
CVE-2022-24741,2215,1,0.00243
CVE-2022-24751,2215,1,0.00116
CVE-2022-24751,2215,1,0.00116
CVE-2022-24775,2215,1,0.00135
CVE-2022-24785,49,26,0.0033
CVE-2022-24816,1416,2,0.96672
CVE-2022-24832,2215,1,0.00147
CVE-2022-24833,2215,1,0.0007
CVE-2022-24833,2215,1,0.0007
CVE-2022-24855,1416,2,0.0005
CVE-2022-24885,2215,1,0.00079
CVE-2022-24885,2215,1,0.00079
CVE-2022-24885,2215,1,0.00079
CVE-2022-24886,2215,1,0.00047
CVE-2022-24887,2215,1,0.00102
CVE-2022-24888,2215,1,0.00153
CVE-2022-24888,2215,1,0.00153
CVE-2022-24889,2215,1,0.00128
CVE-2022-24890,2215,1,0.00126
CVE-2022-24890,2215,1,0.00126
CVE-2022-24891,2215,1,0.00184
CVE-2022-24891,2215,1,0.00184
CVE-2022-24905,2215,1,0.00082
CVE-2022-24906,2215,1,0.00063
CVE-2022-2497,2215,1,0.00067
CVE-2022-24985,232,15,0.00442
CVE-2022-24999,2215,1,0.01947
CVE-2022-25150,2215,1,0.00044
CVE-2022-25150,2215,1,0.00044
CVE-2022-2529,2215,1,0.00089
CVE-2022-2535,1416,2,0.00198
CVE-2022-25481,133,7,0.01261
CVE-2022-2551,44,1,0.66448
CVE-2022-2551,44,1,0.66448
CVE-2022-25647,2215,1,0.00247
CVE-2022-25762,517,11,0.00606
CVE-2022-25810,2215,1,0.00058
CVE-2022-25844,1416,2,0.01132
CVE-2022-25844,1416,2,0.01132
CVE-2022-25844,1416,2,0.01132
CVE-2022-25844,1416,2,0.01132
CVE-2022-25858,1098,3,0.00202
CVE-2022-25858,1098,3,0.00202
CVE-2022-2586,2215,1,0.01048
CVE-2022-25869,170,5,0.00496
CVE-2022-25927,136,4,0.00085
CVE-2022-25927,136,4,0.00085
CVE-2022-25927,136,4,0.00085
CVE-2022-26134,354,29,0.9745
CVE-2022-26136,2215,1,0.00774
CVE-2022-26136,2215,1,0.00774
CVE-2022-26137,2215,1,0.0033
CVE-2022-26137,2215,1,0.0033
CVE-2022-26138,1416,2,0.97234
CVE-2022-2627,23,4,0.00106
CVE-2022-26352,2215,1,0.97458
CVE-2022-26383,2215,1,0.00091
CVE-2022-26426,2215,1,0.00042
CVE-2022-26427,2215,1,0.00042
CVE-2022-26427,2215,1,0.00042
CVE-2022-26427,2215,1,0.00042
CVE-2022-26428,2215,1,0.00042
CVE-2022-26429,2215,1,0.00042
CVE-2022-26449,2215,1,0.00042
CVE-2022-26449,2215,1,0.00042
CVE-2022-26450,2215,1,0.00042
CVE-2022-26452,2215,1,0.00042
CVE-2022-26453,2215,1,0.00042
CVE-2022-26453,2215,1,0.00042
CVE-2022-26455,2215,1,0.00042
CVE-2022-26455,2215,1,0.00042
CVE-2022-26456,2215,1,0.00042
CVE-2022-26456,2215,1,0.00042
CVE-2022-26474,2215,1,0.00042
CVE-2022-26474,2215,1,0.00042
CVE-2022-26475,2215,1,0.00042
CVE-2022-26475,2215,1,0.00042
CVE-2022-26475,2215,1,0.00042
CVE-2022-26485,2215,1,0.00856
CVE-2022-26485,2215,1,0.00856
CVE-2022-26652,1416,2,0.00079
CVE-2022-26936,2215,1,0.03056
CVE-2022-26936,2215,1,0.03056
CVE-2022-27774,1416,2,0.00203
CVE-2022-27774,1416,2,0.00203
CVE-2022-27774,1416,2,0.00203
CVE-2022-27775,1416,2,0.00201
CVE-2022-27778,1416,2,0.00206
CVE-2022-27778,1416,2,0.00206
CVE-2022-27779,1416,2,0.00079
CVE-2022-27780,1416,2,0.0008
CVE-2022-27781,1416,2,0.00187
CVE-2022-27782,1416,2,0.00191
CVE-2022-27926,810,5,0.961
CVE-2022-28614,900,4,0.00346
CVE-2022-28615,1098,3,0.01472
CVE-2022-28714,2215,1,0.00062
CVE-2022-28739,329,3,0.00387
CVE-2022-28757,2215,1,0.00042
CVE-2022-28757,2215,1,0.00042
CVE-2022-2881,2215,1,0.00126
CVE-2022-2881,2215,1,0.00126
CVE-2022-2881,2215,1,0.00126
CVE-2022-28810,1416,2,0.92046
CVE-2022-2882,2215,1,0.00081
CVE-2022-2884,1416,2,0.00976
CVE-2022-2884,1416,2,0.00976
CVE-2022-28923,239,37,0.00399
CVE-2022-2907,2215,1,0.00167
CVE-2022-29160,2215,1,0.00047
CVE-2022-29163,2215,1,0.00077
CVE-2022-29176,1416,2,0.00299
CVE-2022-29176,1416,2,0.00299
CVE-2022-29176,1416,2,0.00299
CVE-2022-29217,1098,3,0.00116
CVE-2022-29217,1098,3,0.00116
CVE-2022-29218,2215,1,0.00068
CVE-2022-29243,2215,1,0.00125
CVE-2022-29244,2215,1,0.00201
CVE-2022-29256,2215,1,0.00042
CVE-2022-29404,1098,3,0.03242
CVE-2022-29455,158,315,0.0019
CVE-2022-29464,382,23,0.97438
CVE-2022-29505,2215,1,0.00062
CVE-2022-29527,2215,1,0.00042
CVE-2022-29527,2215,1,0.00042
CVE-2022-29527,2215,1,0.00042
CVE-2022-29527,2215,1,0.00042
CVE-2022-29527,2215,1,0.00042
CVE-2022-29548,207,116,0.03736
CVE-2022-29581,2215,1,0.00042
CVE-2022-29770,2215,1,0.00058
CVE-2022-2984,2215,1,0.00042
CVE-2022-29885,534,10,0.02875
CVE-2022-29885,534,10,0.02875
CVE-2022-30115,1416,2,0.00139
CVE-2022-30117,2215,1,0.00155
CVE-2022-30119,2215,1,0.00086
CVE-2022-30120,2215,1,0.00086
CVE-2022-30122,1416,2,0.00137
CVE-2022-30124,2215,1,0.00071
CVE-2022-30190,2215,1,0.96079
CVE-2022-30550,2215,1,0.0036
CVE-2022-30550,2215,1,0.0036
CVE-2022-30556,1098,3,0.0032
CVE-2022-30556,1098,3,0.0032
CVE-2022-30683,593,9,0.00085
CVE-2022-30776,2215,1,0.00112
CVE-2022-31014,2215,1,0.00063
CVE-2022-31020,2215,1,0.00783
CVE-2022-31020,2215,1,0.00783
CVE-2022-31024,2215,1,0.00072
CVE-2022-31024,2215,1,0.00072
CVE-2022-31043,2215,1,0.00224
CVE-2022-31091,334,1,0.00113
CVE-2022-31097,1098,2,0.00551
CVE-2022-31102,2215,1,0.00071
CVE-2022-31107,1416,2,0.00165
CVE-2022-31118,2215,1,0.00061
CVE-2022-31120,2215,1,0.0006
CVE-2022-31120,2215,1,0.0006
CVE-2022-31129,48,26,0.00293
CVE-2022-31131,2215,1,0.00062
CVE-2022-31132,2215,1,0.00201
CVE-2022-31142,2215,1,0.00121
CVE-2022-31142,2215,1,0.00121
CVE-2022-31147,52,12,0.00121
CVE-2022-31151,1416,2,0.00099
